qoi,sampler,n,median,q25,q75
q,β-greedy(β=0.5),5,0.9700643777406455,0.9700643777406455,0.9700643777406455
q,β-greedy(β=0.5),10,0.518420064886404,0.518420064886404,0.518420064886404
q,β-greedy(β=0.5),15,0.37212734820166876,0.37212734820166876,0.37212734820166876
q,β-greedy(β=0.5),20,0.45395257669923855,0.45395257669923855,0.45395257669923855
q,β-greedy(β=0.5),25,0.3809196931663489,0.3809196931663489,0.3809196931663489
q,β-greedy(β=0.5),30,0.4230906024516021,0.4230906024516021,0.4230906024516021
q,β-greedy(β=0.5),35,0.2730720866234131,0.2730720866234131,0.2730720866234131
q,β-greedy(β=0.5),40,0.2693697107922175,0.2693697107922175,0.2693697107922175
q,β-greedy(β=0.5),45,0.2788546760116681,0.2788546760116681,0.2788546760116681
q,β-greedy(β=0.5),50,0.27850280482941286,0.27850280482941286,0.27850280482941286
q,β-greedy(β=0.5),55,0.2870922200879132,0.2870922200879132,0.2870922200879132
q,β-greedy(β=0.5),60,0.2648702491525165,0.2648702491525165,0.2648702491525165
q,β-greedy(β=0.5),65,0.2538583187025775,0.2538583187025775,0.2538583187025775
q,β-greedy(β=0.5),70,0.2820496978415044,0.2820496978415044,0.2820496978415044
q,β-greedy(β=0.5),75,0.264820155012473,0.264820155012473,0.264820155012473
q,β-greedy(β=0.5),80,0.25908392219631116,0.25908392219631116,0.25908392219631116
q,β-greedy(β=0.5),85,0.26080405378310506,0.26080405378310506,0.26080405378310506
q,β-greedy(β=0.5),90,0.2635302557004367,0.2635302557004367,0.2635302557004367
q,β-greedy(β=0.5),95,0.25416893230940935,0.25416893230940935,0.25416893230940935
q,β-greedy(β=0.5),100,0.25667264372620174,0.25667264372620174,0.25667264372620174
q,β-greedy(β=0.5),105,0.25513262164864947,0.25513262164864947,0.25513262164864947
q,β-greedy(β=0.5),110,0.20773016365446761,0.20773016365446761,0.20773016365446761
q,β-greedy(β=0.5),115,0.2078314402766629,0.2078314402766629,0.2078314402766629
q,β-greedy(β=0.5),120,0.21366160955445682,0.21366160955445682,0.21366160955445682
