problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
Heat-AMICon,q,f-greedy,0,95,81,0.4638962762491204,0,0.4638962762491204,0,0.01756139893280412,0.01756139893280412,0.0033868268564961365,0.058196450548947884,0.9423518515532358,0.5794919132515663,1.0525002852777328,4.913615321209675e+18,False
Heat-AMICon,q,f-greedy,0,100,81,0.4571592157760509,0,0.4571592157760509,0,0.017309064466340552,0.017309064466340552,0.0033039912264988935,0.05748035513546253,0.9401265092559292,0.5723613838581582,1.0525002852777328,2.3383479801464294e+18,False
Heat-AMICon,q,f-greedy,0,105,81,0.49418432679364516,0,0.49418432679364516,0,0.018460730878140392,0.018460730878140392,0.003851747961465698,0.0620624521064524,0.9136842822505096,0.6179876740421242,1.2805820423628653,1.912582443982317e+18,False
Heat-AMICon,q,f-greedy,0,110,81,0.497508596529446,0,0.497508596529446,0,0.018437457422729526,0.018437457422729526,0.0038907868566688936,0.06237617218673244,0.9087334359591346,0.621111545821796,1.2805820423628653,6.596056472545913e+18,False
Heat-AMICon,q,f-greedy,0,115,81,0.49948601809546045,0,0.49948601809546045,0,0.01819603035874332,0.01819603035874332,0.0038589320773834645,0.06212030326216594,0.9223188958522542,0.6185637276775613,1.2805820423628653,4.195411387552064e+18,False
Heat-AMICon,q,f-greedy,0,120,81,0.49183074998200715,0,0.49183074998200715,0,0.017620577487596312,0.017620577487596312,0.0036946787953659995,0.06078386953268111,0.9336839351549341,0.6052561714343895,1.2805820423628653,3.8797745477881954e+19,False
Heat-AMICon,q,β-greedy(β=0.5),0,5,81,0.7717784408639006,0,0.7717784408639006,0,0.03168222307955214,0.03168222307955214,0.009490724115786834,0.097420347544991,0.39778608081648037,0.9700643777406455,0.1,1197706.950784018,False
Heat-AMICon,q,β-greedy(β=0.5),0,10,81,0.35081834519545335,0,0.35081834519545335,0,0.022453662465126527,0.022453662465126527,0.0027105775654051876,0.052063207406048154,0.8443841384130389,0.518420064886404,0.14803703235666651,2401413723.329201,False
Heat-AMICon,q,β-greedy(β=0.5),0,15,81,0.3037386084613718,0,0.3037386084613718,0,0.012467771034194832,0.012467771034194832,0.001396630144883488,0.03737151515370347,0.9369141159309673,0.37212734820166876,0.1,9520278495453.426,False
Heat-AMICon,q,β-greedy(β=0.5),0,20,81,0.3699384952711306,0,0.3699384952711306,0,0.014650395899812407,0.014650395899812407,0.002078352491565081,0.045588951419889896,0.8688968826990754,0.45395257669923855,1.5580901878706048,14067.579501922262,False
Heat-AMICon,q,β-greedy(β=0.5),0,25,81,0.3283490662471308,0,0.3283490662471308,0,0.010060298520484564,0.010060298520484564,0.0014634068614803393,0.03825450119241315,0.9529417991404876,0.3809196931663489,0.1801173528334133,1.3925647862942926e+16,False
Heat-AMICon,q,β-greedy(β=0.5),0,30,81,0.36571392073700165,0,0.36571392073700165,0,0.010769037955734164,0.010769037955734164,0.0018053648948258686,0.042489585721984496,0.9508851021309087,0.4230906024516021,0.1801173528334133,2.0063548787528246e+18,False
