problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
RD-2D,J2,Random,0,55,81,0.1693081962355385,72,732.6332884872818,72,135.60051361136362,0.0305150430575738,39204.35311178503,198.00089169441893,0.9801044839757193,0.1434483381332211,0.1480370323566665,9.579101831117115e+18,False
RD-2D,J2,Random,0,60,81,0.0731722533522733,45,443.1558990969452,45,116.43105979071775,0.0256524687770121,22773.29693056233,150.90824010160057,0.9884785868856526,0.1093304988070106,0.1,6.38849524562549e+19,False
RD-2D,J2,LHS,0,5,81,0.1275558106581493,56,516.9503915117443,56,190.6899965502712,0.0431741150751991,57187.15993802522,239.1383698573385,0.9757537442857168,0.1732517537994992,0.1,1132656.3359514254,False
RD-2D,J2,LHS,0,10,81,0.3535535966141989,0,3159.003818316173,0,298.3570804022215,0.0544953647356969,321465.72281349485,566.9794730089396,0.8669464508169346,0.4107671559596031,2.3065504755640527,159.30149648000665,False
RD-2D,J2,LHS,0,15,81,0.1455920242167258,72,630.0082680641672,72,140.07068429165778,0.0326101780909832,35130.903606657615,187.43239743080068,0.9831829730767276,0.135791640601645,0.1,114266071953477.52,False
RD-2D,J2,LHS,0,20,81,0.108035055116178,72,522.1828191072236,0,133.23438923302368,0.0301961518808174,29639.621113270558,172.16161335579588,0.9856848996154488,0.1247282126604644,0.1,2.8779510848081925e+18,False
RD-2D,J2,LHS,0,25,81,0.1070585971425237,72,463.26577111627466,72,125.12244840548811,0.0277009452309422,26322.752039139494,162.24287977948214,0.9872172838225196,0.1175422558916218,0.1,1.013628593789932e+18,False
RD-2D,J2,LHS,0,30,81,0.0757208861949229,45,458.5912810499231,45,105.17932214995936,0.0233836956018766,20157.71652667975,141.97787337004223,0.9894844603751174,0.1028605973050551,0.1,1.5191496608453944e+18,False
RD-2D,J2,LHS,0,35,81,0.1032451411453959,72,492.5880953086835,27,112.70986684373734,0.025504764018525,23305.66858727208,152.6619421705098,0.988617307072714,0.110601026657734,0.1,6.13285758436567e+18,False
RD-2D,J2,LHS,0,40,81,0.1051093951576177,72,481.92493101072887,27,120.35822582031368,0.0266128484820381,25246.20156419586,158.89053327431392,0.987484833819424,0.1151135368545618,0.1,2.0063664732913487e+18,False
RD-2D,J2,LHS,0,45,81,0.0827326651200506,72,487.3133648094208,27,105.52045195664942,0.0240162079054989,20858.51248313765,144.42476409237318,0.9895609312571412,0.1046333287544351,0.1,8.531903855889786e+18,False
RD-2D,J2,LHS,0,50,81,0.0606232104339572,72,336.3604546205979,45,106.8055915176382,0.0243167762450219,19392.00190549824,139.25516832598436,0.9901999597054468,0.1008880429874725,0.1,1.398902559696542e+19,False
RD-2D,J2,LHS,0,55,81,0.086300248798324,72,373.4398952926485,72,109.031160470829,0.0244092106779829,20746.6219031538,144.03687688628145,0.9893983580089644,0.1043523109538543,0.1,4.884414221329972e+19,False
RD-2D,J2,LHS,0,60,81,0.0754183804735756,72,337.51547105007467,45,108.08294352381238,0.0243001139724899,19645.5823310806,140.16269949983342,0.9899438225630262,0.1015455341612681,0.1,2.3936890083233227e+19,False
RD-2D,J2,Halton,0,5,81,0.2994706592569804,0,2675.7724009205285,0,354.451139433198,0.0649719592787257,369282.2509572697,607.6859805502096,0.9361531920594514,0.4402583406105013,0.8650416871891565,2341.4465150185124,False
RD-2D,J2,Halton,0,10,81,0.2872780969068786,54,1435.3246866226882,54,316.3069551955588,0.0710002194199369,180370.45199918383,424.7004261820135,0.933438400390969,0.3076883635165861,0.1,19235108876.16499,False
RD-2D,J2,Halton,0,15,81,0.175091020663019,62,918.7613694671028,18,215.8924944856158,0.0458900713578714,92210.19060782538,303.66130903989955,0.952336642334135,0.2199975452855997,0.1,2918575243372556.5,False
RD-2D,J2,Halton,0,20,81,0.1492406768810286,45,942.4209689452736,18,177.9889742141038,0.0355493745457337,72398.45164562855,269.0696037192394,0.9620178405702762,0.1949364326866676,0.1480370323566665,5.795302882693025e+17,False
RD-2D,J2,Halton,0,25,81,0.139774044978081,45,889.8645882757846,18,166.1644425513972,0.0334113828296181,63285.71801260945,251.5665280052365,0.966893378556936,0.1822557467467849,0.1480370323566665,8.911335269779058e+17,False
