*********************************************************
               r                z               ur               uz               tr               tz              err              ett              ezz              erz              srr              stt              szz              srz 
 1.007399756E+00  4.924086888E-02  8.953792342E+01 -2.224720992E-01  3.511154205E+00 -1.973432657E-01 -7.079176982E+01  8.888023139E+01 -7.832746088E+00  5.015934579E+00 -8.833997649E+01  1.352008252E+02 -1.973432657E-01  3.511154205E+00 

 1.007399756E+00  5.036850612E-02  8.953848573E+01 -2.313511113E-01  3.949555975E+00 -5.089504012E-01 -7.091070002E+01  8.888078957E+01 -7.909201806E+00  5.642222822E+00 -8.871104791E+01  1.349970375E+02 -5.089504012E-01  3.949555975E+00 

 1.004318994E+00  9.496314939E-01  8.975490453E+01  2.446718945E-01 -2.410292672E+00 -5.821875938E+00 -6.956883415E+01  8.936892070E+01 -1.086202727E+01 -3.443275245E+00 -8.801140558E+01  1.345014512E+02 -5.821875938E+00 -2.410292672E+00 

 1.004318994E+00  9.507591311E-01  8.975423933E+01  2.326399877E-01 -1.924700335E+00 -4.954553017E+00 -6.963580157E+01  8.936825836E+01 -1.047903374E+01 -2.749571907E+00 -8.777402798E+01  1.348316559E+02 -4.954553017E+00 -1.924700335E+00 

 1.005446631E+00  9.496314939E-01  8.967617565E+01  2.406537776E-01 -3.168605132E+00 -3.880876448E+00 -7.006894525E+01  8.919038852E+01 -9.778935461E+00 -4.526578760E+00 -8.828689016E+01  1.346761771E+02 -3.880876448E+00 -3.168605132E+00 

 1.005446631E+00  9.507591311E-01  8.967547958E+01  2.297718695E-01 -2.671834300E+00 -3.233782337E+00 -7.005794861E+01  8.918969621E+01 -9.519231559E+00 -3.816906143E+00 -8.798798621E+01  1.349587165E+02 -3.233782337E+00 -2.671834300E+00 

 1.004318994E+00  9.515846189E-01  8.975354236E+01  2.241032600E-01 -1.610044697E+00 -4.341972597E+00 -6.969055351E+01  8.936756439E+01 -1.020523837E+01 -2.300063852E+00 -8.762141379E+01  1.350599513E+02 -4.341972597E+00 -1.610044697E+00 

 1.004318994E+00  9.527122561E-01  8.975232484E+01  2.128006289E-01 -1.224779009E+00 -3.538605670E+00 -6.976882574E+01  8.936635210E+01 -9.843268716E+00 -1.749684299E+00 -8.743438550E+01  1.353548635E+02 -3.538605670E+00 -1.224779009E+00 

 1.005446631E+00  9.515846189E-01  8.967474927E+01  2.219946578E-01 -2.342346919E+00 -2.758763269E+00 -7.006289124E+01  8.918896986E+01 -9.322916660E+00 -3.346209884E+00 -8.779472768E+01  1.351578779E+02 -2.758763269E+00 -2.342346919E+00 

 1.005446631E+00  9.527122561E-01  8.967347677E+01  2.116346564E-01 -1.934693368E+00 -2.115571101E+00 -7.008235708E+01  8.918770426E+01 -9.051504339E+00 -2.763847669E+00 -8.755876494E+01  1.354193209E+02 -2.115571101E+00 -1.934693368E+00 

 1.006272119E+00  9.496314939E-01  8.961818283E+01  2.370260780E-01 -3.575423563E+00 -2.443009235E+00 -7.043519629E+01  8.905959048E+01 -8.979029852E+00 -5.107747948E+00 -8.848164225E+01  1.348110592E+02 -2.443009235E+00 -3.575423563E+00 

 1.006272119E+00  9.507591311E-01  8.961751724E+01  2.269979861E-01 -3.093326638E+00 -1.947045164E+00 -7.037345059E+01  8.905892904E+01 -8.802774506E+00 -4.419038054E+00 -8.814599168E+01  1.350593398E+02 -1.947045164E+00 -3.093326638E+00 

 1.007399756E+00  9.496314939E-01  8.953848573E+01  2.313511111E-01 -3.949555968E+00 -5.089503957E-01 -7.091070002E+01  8.888078957E+01 -7.909201804E+00 -5.642222811E+00 -8.871104790E+01  1.349970375E+02 -5.089503957E-01 -3.949555968E+00 

 1.007399756E+00  9.507591311E-01  8.953792342E+01  2.224720993E-01 -3.511154213E+00 -1.973432712E-01 -7.079176982E+01  8.888023139E+01 -7.832746089E+00 -5.015934591E+00 -8.833997650E+01  1.352008252E+02 -1.973432712E-01 -3.511154213E+00 

 1.006272119E+00  9.515846189E-01  8.961679688E+01  2.197896245E-01 -2.768329381E+00 -1.568484650E+00 -7.034496370E+01  8.905821317E+01 -8.660161876E+00 -3.954756258E+00 -8.792720720E+01  1.352372404E+02 -1.568484650E+00 -2.768329381E+00 

 1.006272119E+00  9.527122561E-01  8.961552536E+01  2.101397815E-01 -2.361041458E+00 -1.040083674E+00 -7.032364183E+01  8.905694957E+01 -8.453084410E+00 -3.372916369E+00 -8.765886406E+01  1.354739639E+02 -1.040083674E+00 -2.361041458E+00 

 1.007399756E+00  9.515846189E-01  8.953725809E+01  2.160367929E-01 -3.208198908E+00  6.051067479E-02 -7.072401321E+01  8.887957095E+01 -7.756255081E+00 -4.583141297E+00 -8.809435071E+01  1.353506671E+02  6.051067479E-02 -3.208198908E+00 

 1.007399756E+00  9.527122561E-01  8.953603933E+01  2.073594954E-01 -2.820833526E+00  4.421169901E-01 -7.065313520E+01  8.887836114E+01 -7.630355202E+00 -4.029762180E+00 -8.778977501E+01  1.355543199E+02  4.421169901E-01 -2.820833526E+00 

 1.000412744E+00  3.556899388E-02  8.999835540E+01 -9.293931041E-02 -3.974237929E+00 -3.677243485E+00 -6.610941707E+01  8.996122445E+01 -1.172311887E+01 -5.677482756E+00 -7.981806096E+01  1.386808372E+02 -3.677243485E+00 -3.974237929E+00 

 1.000412744E+00  3.669663112E-02  9.000512088E+01 -1.008706431E-01 -1.637521619E+00 -1.177840675E+00 -7.306038071E+01  8.996798713E+01 -7.726868332E+00 -2.339316599E+00 -9.264475801E+01  1.355949570E+02 -1.177840675E+00 -1.637521619E+00 

 1.001540381E+00  3.556899388E-02  8.992008120E+01 -9.998006326E-02 -3.343502940E+00  1.216260613E+00 -7.037422040E+01  8.978178305E+01 -7.821093946E+00 -4.776432772E+00 -8.635811642E+01  1.378602884E+02  1.216260613E+00 -3.343502940E+00 

 1.001540381E+00  3.669663112E-02  8.992392192E+01 -1.092737363E-01 -1.274364708E+00  1.168134294E+00 -7.079358977E+01  8.978561786E+01 -7.662651103E+00 -1.820521011E+00 -8.721517984E+01  1.375957108E+02  1.168134294E+00 -1.274364708E+00 

 1.000412744E+00  3.752211888E-02  9.000443094E+01 -1.091697272E-01 -3.871223038E+00 -4.595302032E+00 -6.608230668E+01  8.996729747E+01 -1.211205811E+01 -5.530318625E+00 -8.015365004E+01  1.383157958E+02 -4.595302032E+00 -3.871223038E+00 

 1.000412744E+00  3.864975612E-02  9.001065637E+01 -1.176540978E-01 -1.564529512E+00 -2.229987826E+00 -7.284555010E+01  8.997352034E+01 -8.250757785E+00 -2.235042161E+00 -9.266269707E+01  1.352840015E+02 -2.229987826E+00 -1.564529512E+00 

 1.001540381E+00  3.752211888E-02  8.992626489E+01 -1.155861647E-01 -3.196824359E+00  2.287830171E-01 -7.025500537E+01  8.978795722E+01 -8.277884258E+00 -4.566891942E+00 -8.653918654E+01  1.375209611E+02  2.287830171E-01 -3.196824359E+00 

 1.001540381E+00  3.864975612E-02  8.992965396E+01 -1.254063883E-01 -1.145318433E+00  1.233250832E-01 -7.064978642E+01  8.979134109E+01 -8.153186658E+00 -1.636169190E+00 -8.737191459E+01  1.372456639E+02  1.233250832E-01 -1.145318433E+00 

 1.002365869E+00  3.556899388E-02  8.986195679E+01 -1.053971241E-01 -1.989488005E+00  1.775409522E+00 -7.042728465E+01  8.964985697E+01 -7.513588332E+00 -2.842125722E+00 -8.630376532E+01  1.378042329E+02  1.775409522E+00 -1.989488005E+00 

 1.002365869E+00  3.669663112E-02  8.986569289E+01 -1.140605279E-01 -1.659766823E+00  1.275696457E+00 -7.041189547E+01  8.965358426E+01 -7.725745621E+00 -2.371095461E+00 -8.648491333E+01  1.376067583E+02  1.275696457E+00 -1.659766823E+00 

 1.003493506E+00  3.556899388E-02  8.978253260E+01 -1.118612460E-01 -1.323219598E+00  2.457096115E+00 -7.044210836E+01  8.946996872E+01 -7.151900927E+00 -1.890313711E+00 -8.614919429E+01  1.377277136E+02  2.457096115E+00 -1.323219598E+00 

 1.003493506E+00  3.669663112E-02  8.978632097E+01 -1.200664850E-01 -1.205973346E+00  1.918166499E+00 -7.038732584E+01  8.947374391E+01 -7.396968354E+00 -1.722819066E+00 -8.626833398E+01  1.375371637E+02  1.918166499E+00 -1.205973346E+00 

 1.002365869E+00  3.752211888E-02  8.986823810E+01 -1.205030928E-01 -1.827482042E+00  7.974846380E-01 -7.031171632E+01  8.965612345E+01 -7.964956268E+00 -2.610688632E+00 -8.648797943E+01  1.374669962E+02  7.974846380E-01 -1.827482042E+00 

 1.002365869E+00  3.864975612E-02  8.987153658E+01 -1.296867133E-01 -1.487336333E+00  2.565638380E-01 -7.028347193E+01  8.965941416E+01 -8.199255306E+00 -2.124766189E+00 -8.666133943E+01  1.372587011E+02  2.565638380E-01 -1.487336333E+00 

 1.003493506E+00  3.752211888E-02  8.978893677E+01 -1.262483947E-01 -1.130459554E+00  1.509175109E+00 -7.034088585E+01  8.947635060E+01 -7.584923624E+00 -1.614942219E+00 -8.634917201E+01  1.373949590E+02  1.509175109E+00 -1.130459554E+00 

 1.003493506E+00  3.864975612E-02  8.979229965E+01 -1.349510090E-01 -9.933152371E-01  9.385876279E-01 -7.027703988E+01  8.947970177E+01 -7.846615251E+00 -1.419021767E+00 -8.646400685E+01  1.371954315E+02  9.385876279E-01 -9.933152371E-01 

 1.000412744E+00  9.613502439E-01  9.001065637E+01  1.176540976E-01  1.564529489E+00 -2.229987261E+00 -7.284554983E+01  8.997352034E+01 -8.250757673E+00  2.235042127E+00 -9.266269627E+01  1.352840020E+02 -2.229987261E+00  1.564529489E+00 

 1.000412744E+00  9.624778811E-01  9.000443094E+01  1.091697274E-01  3.871222561E+00 -4.595301366E+00 -6.608230649E+01  8.996729747E+01 -1.211205792E+01  5.530317944E+00 -8.015364936E+01  1.383157962E+02 -4.595301366E+00  3.871222561E+00 

 1.001540381E+00  9.613502439E-01  8.992965396E+01  1.254063881E-01  1.145318399E+00  1.233250519E-01 -7.064978638E+01  8.979134109E+01 -8.153186690E+00  1.636169141E+00 -8.737191451E+01  1.372456639E+02  1.233250519E-01  1.145318399E+00 

 1.001540381E+00  9.624778811E-01  8.992626489E+01  1.155861648E-01  3.196824352E+00  2.287829563E-01 -7.025500531E+01  8.978795722E+01 -8.277884306E+00  4.566891931E+00 -8.653918645E+01  1.375209611E+02  2.287829563E-01  3.196824352E+00 

 1.000412744E+00  9.633033689E-01  9.000512088E+01  1.008706429E-01  1.637521593E+00 -1.177840104E+00 -7.306038043E+01  8.996798713E+01 -7.726868220E+00  2.339316561E+00 -9.264475720E+01  1.355949574E+02 -1.177840104E+00  1.637521593E+00 

 1.000412744E+00  9.644310061E-01  8.999835540E+01  9.293931059E-02  3.974237443E+00 -3.677242809E+00 -6.610941687E+01  8.996122444E+01 -1.172311868E+01  5.677482061E+00 -7.981806028E+01  1.386808376E+02 -3.677242809E+00  3.974237443E+00 

 1.001540381E+00  9.633033689E-01  8.992392192E+01  1.092737361E-01  1.274364673E+00  1.168134261E+00 -7.079358973E+01  8.978561786E+01 -7.662651135E+00  1.820520962E+00 -8.721517977E+01  1.375957109E+02  1.168134261E+00  1.274364673E+00 

 1.001540381E+00  9.644310061E-01  8.992008120E+01  9.998006337E-02  3.343502932E+00  1.216260553E+00 -7.037422035E+01  8.978178305E+01 -7.821093994E+00  4.776432760E+00 -8.635811634E+01  1.378602884E+02  1.216260553E+00  3.343502932E+00 

 1.002365869E+00  9.613502439E-01  8.987153658E+01  1.296867131E-01  1.487336330E+00  2.565638431E-01 -7.028347192E+01  8.965941416E+01 -8.199255306E+00  2.124766186E+00 -8.666133942E+01  1.372587011E+02  2.565638431E-01  1.487336330E+00 

 1.002365869E+00  9.624778811E-01  8.986823810E+01  1.205030930E-01  1.827482040E+00  7.974846210E-01 -7.031171631E+01  8.965612345E+01 -7.964956278E+00  2.610688628E+00 -8.648797942E+01  1.374669962E+02  7.974846210E-01  1.827482040E+00 

 1.003493506E+00  9.613502439E-01  8.979229965E+01  1.349510088E-01  9.933152386E-01  9.385876383E-01 -7.027703988E+01  8.947970177E+01 -7.846615247E+00  1.419021769E+00 -8.646400684E+01  1.371954315E+02  9.385876383E-01  9.933152386E-01 

 1.003493506E+00  9.624778811E-01  8.978893677E+01  1.262483949E-01  1.130459551E+00  1.509175099E+00 -7.034088585E+01  8.947635060E+01 -7.584923628E+00  1.614942215E+00 -8.634917201E+01  1.373949590E+02  1.509175099E+00  1.130459551E+00 

 1.002365869E+00  9.633033689E-01  8.986569289E+01  1.140605277E-01  1.659766820E+00  1.275696462E+00 -7.041189546E+01  8.965358426E+01 -7.725745620E+00  2.371095457E+00 -8.648491332E+01  1.376067583E+02  1.275696462E+00  1.659766820E+00 

 1.002365869E+00  9.644310061E-01  8.986195679E+01  1.053971242E-01  1.989488003E+00  1.775409506E+00 -7.042728464E+01  8.964985697E+01 -7.513588341E+00  2.842125718E+00 -8.630376531E+01  1.378042329E+02  1.775409506E+00  1.989488003E+00 

 1.003493506E+00  9.633033689E-01  8.978632097E+01  1.200664848E-01  1.205973347E+00  1.918166509E+00 -7.038732584E+01  8.947374391E+01 -7.396968350E+00  1.722819068E+00 -8.626833398E+01  1.375371637E+02  1.918166509E+00  1.205973347E+00 

 1.003493506E+00  9.644310061E-01  8.978253259E+01  1.118612461E-01  1.323219595E+00  2.457096106E+00 -7.044210835E+01  8.946996872E+01 -7.151900931E+00  1.890313707E+00 -8.614919429E+01  1.377277136E+02  2.457096106E+00  1.323219595E+00 

 1.004318994E+00  4.318993878E-03  8.946711619E+01 -1.370445229E-02  7.038615740E+00  2.487524234E+01 -6.488131021E+01  8.908236997E+01 -2.187226169E-01  1.005516534E+01 -6.565238029E+01  1.498967720E+02  2.487524234E+01  7.038615740E+00 

 1.004318994E+00  5.446631122E-03  8.948460270E+01 -1.346536436E-02  5.745058057E+00  2.444878030E+01 -6.703526209E+01  8.909978128E+01  5.228714899E-01  8.207225795E+00 -7.013260671E+01  1.484564540E+02  2.444878030E+01  5.745058057E+00 

 1.005446631E+00  4.318993878E-03  8.939464993E+01 -1.855752217E-02  6.718348502E+00  2.168040288E+01 -6.374158001E+01  8.891038785E+01 -1.937487901E+00  9.597640717E+00 -6.484532608E+01  1.488674289E+02  2.168040288E+01  6.718348502E+00 

 1.005446631E+00  5.446631122E-03  8.940977391E+01 -2.017442013E-02  6.168081170E+00  2.187206538E+01 -6.574414786E+01  8.892542991E+01 -1.007461539E+00  8.811544528E+00 -6.875929547E+01  1.477781134E+02  2.187206538E+01  6.168081170E+00 

 1.004318994E+00  6.272118878E-03  8.949716864E+01 -1.295328059E-02  4.681832543E+00  2.369676570E+01 -6.811435388E+01  8.911229318E+01  6.730324202E-01  6.688332205E+00 -7.260557512E+01  1.475117308E+02  2.369676570E+01  4.681832543E+00 

 1.004318994E+00  7.399756122E-03  8.951361915E+01 -1.223862500E-02  3.357204623E+00  2.236838731E+01 -6.910184839E+01  8.912867294E+01  5.470291964E-01  4.796006604E+00 -7.514004131E+01  1.463826886E+02  2.236838731E+01  3.357204623E+00 

 1.005446631E+00  6.272118878E-03  8.942106919E+01 -2.082733552E-02  5.488252178E+00  2.164863981E+01 -6.689110588E+01  8.893666400E+01 -6.119168237E-01  7.840360254E+00 -7.114222487E+01  1.470166530E+02  2.164863981E+01  5.488252178E+00 

 1.005446631E+00  7.399756122E-03  8.943628738E+01 -2.136156287E-02  4.458568085E+00  2.098362020E+01 -6.806215548E+01  8.895179975E+01 -3.879617500E-01  6.369382979E+00 -7.376025101E+01  1.460592863E+02  2.098362020E+01  4.458568085E+00 

 1.006272119E+00  4.318993878E-03  8.934226367E+01 -2.096520595E-02  6.294973805E+00  1.979419775E+01 -6.321568168E+01  8.878539113E+01 -2.879182518E+00  8.992819721E+00 -6.467690108E+01  1.481246009E+02  1.979419775E+01  6.294973805E+00 

 1.006272119E+00  5.446631122E-03  8.935581123E+01 -2.365694861E-02  6.132285412E+00  2.019133811E+01 -6.502760323E+01  8.879885425E+01 -1.946316512E+00  8.760407732E+00 -6.812246329E+01  1.472345772E+02  2.019133811E+01  6.132285412E+00 

 1.007399756E+00  4.318993878E-03  8.927125090E+01 -2.325372174E-02  5.656087513E+00  1.773442642E+01 -6.277840995E+01  8.861551769E+01 -3.834504780E+00  8.080125018E+00 -6.478704082E+01  1.471644579E+02  1.773442642E+01  5.656087513E+00 

 1.007399756E+00  5.446631122E-03  8.928291174E+01 -2.707855358E-02  5.845717291E+00  1.823734390E+01 -6.431402741E+01  8.862709288E+01 -2.976071365E+00  8.351024701E+00 -6.763579456E+01  1.464817738E+02  1.823734390E+01  5.845717291E+00 

 1.006272119E+00  6.272118878E-03  8.936616958E+01 -2.505477890E-02  5.703870462E+00  2.019856143E+01 -6.614255407E+01  8.880914803E+01 -1.469943770E+00  8.148386374E+00 -7.034309299E+01  1.465892899E+02  2.019856143E+01  5.703870462E+00 

 1.006272119E+00  7.399756122E-03  8.938039903E+01 -2.646967485E-02  4.923661292E+00  1.987750589E+01 -6.735614670E+01  8.882328879E+01 -1.086936043E+00  7.033801846E+00 -7.289938903E+01  1.457518207E+02  1.987750589E+01  4.923661292E+00 

 1.007399756E+00  6.272118878E-03  8.929206410E+01 -2.931829808E-02  5.687368101E+00  1.841852075E+01 -6.533144419E+01  8.863617801E+01 -2.469979492E+00  8.124811573E+00 -6.958752983E+01  1.459671413E+02  1.841852075E+01  5.687368101E+00 

 1.007399756E+00  7.399756122E-03  8.930493264E+01 -3.180183820E-02  5.220889756E+00  1.840573445E+01 -6.651896691E+01  8.864895202E+01 -1.971734658E+00  7.458413937E+00 -7.196039070E+01  1.452746958E+02  1.840573445E+01  5.220889756E+00 

 1.004318994E+00  9.926002439E-01  8.951361914E+01  1.223862499E-02 -3.357204650E+00  2.236838734E+01 -6.910184837E+01  8.912867294E+01  5.470292035E-01 -4.796006642E+00 -7.514004127E+01  1.463826886E+02  2.236838734E+01 -3.357204650E+00 

 1.004318994E+00  9.937278811E-01  8.949716864E+01  1.295328056E-02 -4.681832519E+00  2.369676568E+01 -6.811435390E+01  8.911229318E+01  6.730324233E-01 -6.688332170E+00 -7.260557518E+01  1.475117307E+02  2.369676568E+01 -4.681832519E+00 

 1.005446631E+00  9.926002439E-01  8.943628738E+01  2.136156285E-02 -4.458568109E+00  2.098362022E+01 -6.806215546E+01  8.895179975E+01 -3.879617495E-01 -6.369383013E+00 -7.376025097E+01  1.460592863E+02  2.098362022E+01 -4.458568109E+00 

 1.005446631E+00  9.937278811E-01  8.942106919E+01  2.082733552E-02 -5.488252162E+00  2.164863980E+01 -6.689110591E+01  8.893666400E+01 -6.119168140E-01 -7.840360231E+00 -7.114222493E+01  1.470166529E+02  2.164863980E+01 -5.488252162E+00 

 1.004318994E+00  9.945533689E-01  8.948460270E+01  1.346536436E-02 -5.745058089E+00  2.444878032E+01 -6.703526206E+01  8.909978128E+01  5.228714845E-01 -8.207225841E+00 -7.013260664E+01  1.484564540E+02  2.444878032E+01 -5.745058089E+00 

 1.004318994E+00  9.956810061E-01  8.946711619E+01  1.370445229E-02 -7.038615724E+00  2.487524234E+01 -6.488131026E+01  8.908236997E+01 -2.187225925E-01 -1.005516532E+01 -6.565238039E+01  1.498967719E+02  2.487524234E+01 -7.038615724E+00 

 1.005446631E+00  9.945533689E-01  8.940977391E+01  2.017442010E-02 -6.168081190E+00  2.187206539E+01 -6.574414782E+01  8.892542991E+01 -1.007461551E+00 -8.811544557E+00 -6.875929540E+01  1.477781134E+02  2.187206539E+01 -6.168081190E+00 

 1.005446631E+00  9.956810061E-01  8.939464993E+01  1.855752220E-02 -6.718348502E+00  2.168040289E+01 -6.374158005E+01  8.891038785E+01 -1.937487876E+00 -9.597640717E+00 -6.484532616E+01  1.488674289E+02  2.168040289E+01 -6.718348502E+00 

 1.006272119E+00  9.926002439E-01  8.938039903E+01  2.646967481E-02 -4.923661312E+00  1.987750590E+01 -6.735614668E+01  8.882328879E+01 -1.086936046E+00 -7.033801874E+00 -7.289938898E+01  1.457518207E+02  1.987750590E+01 -4.923661312E+00 

 1.006272119E+00  9.937278811E-01  8.936616958E+01  2.505477892E-02 -5.703870452E+00  2.019856143E+01 -6.614255410E+01  8.880914803E+01 -1.469943757E+00 -8.148386360E+00 -7.034309305E+01  1.465892899E+02  2.019856143E+01 -5.703870452E+00 

 1.007399756E+00  9.926002439E-01  8.930493264E+01  3.180183815E-02 -5.220889770E+00  1.840573446E+01 -6.651896689E+01  8.864895202E+01 -1.971734664E+00 -7.458413958E+00 -7.196039066E+01  1.452746958E+02  1.840573446E+01 -5.220889770E+00 

 1.007399756E+00  9.937278811E-01  8.929206410E+01  2.931829812E-02 -5.687368098E+00  1.841852076E+01 -6.533144422E+01  8.863617801E+01 -2.469979479E+00 -8.124811569E+00 -6.958752988E+01  1.459671412E+02  1.841852076E+01 -5.687368098E+00 

 1.006272119E+00  9.945533689E-01  8.935581123E+01  2.365694856E-02 -6.132285425E+00  2.019133811E+01 -6.502760320E+01  8.879885424E+01 -1.946316525E+00 -8.760407750E+00 -6.812246323E+01  1.472345772E+02  2.019133811E+01 -6.132285425E+00 

 1.006272119E+00  9.956810061E-01  8.934226367E+01  2.096520601E-02 -6.294973812E+00  1.979419776E+01 -6.321568172E+01  8.878539113E+01 -2.879182495E+00 -8.992819732E+00 -6.467690115E+01  1.481246008E+02  1.979419776E+01 -6.294973812E+00 

 1.007399756E+00  9.945533689E-01  8.928291174E+01  2.707855351E-02 -5.845717296E+00  1.823734390E+01 -6.431402738E+01  8.862709288E+01 -2.976071378E+00 -8.351024709E+00 -6.763579450E+01  1.464817739E+02  1.823734390E+01 -5.845717296E+00 

 1.007399756E+00  9.956810061E-01  8.927125090E+01  2.325372181E-02 -5.656087526E+00  1.773442644E+01 -6.277840998E+01  8.861551769E+01 -3.834504760E+00 -8.080125038E+00 -6.478704087E+01  1.471644579E+02  1.773442644E+01 -5.656087526E+00 

 1.008225244E+00  9.926002439E-01  8.925023911E+01  3.476452982E-02 -5.265515962E+00  1.741255524E+01 -6.600706103E+01  8.852212305E+01 -2.542146891E+00 -7.522165661E+00 -7.143832455E+01  1.449025332E+02  1.741255524E+01 -5.265515962E+00 
